top - 10:59:01 up 12:44,  1 user,  load average: 0.74, 0.54, 0.33
Tasks: 356 total,   1 running, 338 sleeping,  17 stopped,   0 zombie
%Cpu(s):  8.8 us,  4.4 sy,  0.0 ni, 80.9 id,  2.9 wa,  0.0 hi,  2.9 si,  0.0 st
MiB Mem :   7879.2 total,    229.3 free,   5648.0 used,   2001.9 buff/cache
MiB Swap:   2048.0 total,   1940.1 free,    107.9 used.   1675.0 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
unix  3      [ ]         STREAM     CONNECTED     43681    
unix  3      [ ]         STREAM     CONNECTED     44108    
unix  3      [ ]         STREAM     CONNECTED     43127    
unix  3      [ ]         STREAM     CONNECTED     38272    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     35329    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     576955   /run/user/1002/bus
unix  3      [ ]         STREAM     CONNECTED     553052   
unix  3      [ ]         STREAM     CONNECTED     509188   
unix  3      [ ]         STREAM     CONNECTED     255021   
unix  3      [ ]         STREAM     CONNECTED     233779   
unix  3      [ ]         STREAM     CONNECTED     40976    
unix  3      [ ]         STREAM     CONNECTED     31487    /run/dbus/system_bus_socket
unix  2      [ ]         DGRAM                    28210    
unix  3      [ ]         STREAM     CONNECTED     20478    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     562391   
unix  3      [ ]         STREAM     CONNECTED     560445   
unix  3      [ ]         STREAM     CONNECTED     245397   
unix  3      [ ]         STREAM     CONNECTED     233996   
unix  3      [ ]         STREAM     CONNECTED     115998   
unix  3      [ ]         STREAM     CONNECTED     115515   
unix  3      [ ]         STREAM     CONNECTED     32509    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     605918   /run/dbus/system_bus_socket
unix  2      [ ]         DGRAM                    575153   
unix  3      [ ]         STREAM     CONNECTED     563073   /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     563411   /run/user/1002/bus
unix  3      [ ]         STREAM     CONNECTED     553268   /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     534585   
unix  3      [ ]         STREAM     CONNECTED     507580   
unix  2      [ ]         DGRAM                    40666    
unix  3      [ ]         STREAM     CONNECTED     40161    
unix  2      [ ]         DGRAM                    33213    
unix  3      [ ]         STREAM     CONNECTED     669077   
unix  3      [ ]         STREAM     CONNECTED     532976   
unix  3      [ ]         STREAM     CONNECTED     508232   
unix  3      [ ]         STREAM     CONNECTED     222855   @/tmp/.X11-unix/X1
unix  3      [ ]         SEQPACKET  CONNECTED     222800   
unix  3      [ ]         STREAM     CONNECTED     46285    @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     40972    
unix  3      [ ]         STREAM     CONNECTED     37149    
unix  3      [ ]         STREAM     CONNECTED     32768    
unix  3      [ ]         STREAM     CONNECTED     564910   @/home/suryavardhanvarma/.cache/ibus/dbus-Ckxf1M5w
unix  3      [ ]         STREAM     CONNECTED     556415   /run/user/1002/bus
unix  3      [ ]         STREAM     CONNECTED     509150   
unix  3      [ ]         STREAM     CONNECTED     233730   
unix  3      [ ]         STREAM     CONNECTED     153208   
unix  3      [ ]         STREAM     CONNECTED     41376    
unix  3      [ ]         STREAM     CONNECTED     34196    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     559801   /run/user/1002/bus
unix  3      [ ]         STREAM     CONNECTED     561303   
unix  3      [ ]         STREAM     CONNECTED     115997   
unix  3      [ ]         STREAM     CONNECTED     115513   
unix  3      [ ]         STREAM     CONNECTED     576957   
unix  3      [ ]         STREAM     CONNECTED     562539   
unix  3      [ ]         STREAM     CONNECTED     559124   
unix  3      [ ]         STREAM     CONNECTED     534582   
unix  3      [ ]         STREAM     CONNECTED     253557   
unix  3      [ ]         STREAM     CONNECTED     231583   
unix  3      [ ]         STREAM     CONNECTED     40401    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     39613    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     510174   
unix  3      [ ]         STREAM     CONNECTED     508234   
unix  3      [ ]         STREAM     CONNECTED     235853   
unix  3      [ ]         STREAM     CONNECTED     222846   @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     46279    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     41777    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     39827    
unix  3      [ ]         STREAM     CONNECTED     37276    
unix  3      [ ]         STREAM     CONNECTED     34961    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     648853   
unix  3      [ ]         STREAM     CONNECTED     559428   
unix  3      [ ]         STREAM     CONNECTED     509179   
unix  3      [ ]         STREAM     CONNECTED     255019   
unix  3      [ ]         STREAM     CONNECTED     223875   /run/user/1000/bus
unix  2      [ ]         DGRAM                    208649   
unix  2      [ ]         DGRAM                    36398    
unix  3      [ ]         STREAM     CONNECTED     31600    
unix  3      [ ]         STREAM     CONNECTED     31307    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     28477    
unix  3      [ ]         STREAM     CONNECTED     562477   
unix  3      [ ]         STREAM     CONNECTED     560427   
unix  3      [ ]         STREAM     CONNECTED     245400   
unix  3      [ ]         STREAM     CONNECTED     230774   
unix  3      [ ]         STREAM     CONNECTED     115505   
unix  3      [ ]         STREAM     CONNECTED     667834   /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     573309   /run/user/1002/bus
unix  3      [ ]         STREAM     CONNECTED     566367   @/tmp/.X11-unix/X2
unix  3      [ ]         STREAM     CONNECTED     563039   
unix  3      [ ]         STREAM     CONNECTED     559579   
unix  3      [ ]         STREAM     CONNECTED     253460   
unix  3      [ ]         STREAM     CONNECTED     231577   
unix  3      [ ]         STREAM     CONNECTED     36588    
unix  3      [ ]         STREAM     CONNECTED     38832    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     510186   
unix  3      [ ]         STREAM     CONNECTED     508182   
unix  3      [ ]         STREAM     CONNECTED     223896   
unix  3      [ ]         STREAM     CONNECTED     46280    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     44058    
unix  3      [ ]         STREAM     CONNECTED     39874    
unix  3      [ ]         STREAM     CONNECTED     38971    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     31318    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     559546   
unix  2      [ ]         DGRAM                    555407   
unix  3      [ ]         STREAM     CONNECTED     509216   
unix  3      [ ]         STREAM     CONNECTED     246779   @/home/karthik/.cache/ibus/dbus-yJfNLFtd
unix  3      [ ]         SEQPACKET  CONNECTED     222731   
unix  3      [ ]         STREAM     CONNECTED     36397    
unix  3      [ ]         STREAM     CONNECTED     31482    
unix  3      [ ]         STREAM     CONNECTED     29489    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     562268   
unix  3      [ ]         STREAM     CONNECTED     560436   
unix  3      [ ]         STREAM     CONNECTED     245398   
unix  3      [ ]         STREAM     CONNECTED     231421   
unix  3      [ ]         STREAM     CONNECTED     230785   
unix  3      [ ]         STREAM     CONNECTED     175340   
unix  3      [ ]         STREAM     CONNECTED     47928    @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     667883   
unix  3      [ ]         STREAM     CONNECTED     564598   
unix  3      [ ]         STREAM     CONNECTED     562529   
unix  3      [ ]         STREAM     CONNECTED     559581   
unix  3      [ ]         STREAM     CONNECTED     534584   
unix  3      [ ]         STREAM     CONNECTED     139360   
unix  3      [ ]         STREAM     CONNECTED     38845    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     36521    
unix  3      [ ]         STREAM     CONNECTED     31310    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     544555   
unix  3      [ ]         STREAM     CONNECTED     223891   
unix  3      [ ]         STREAM     CONNECTED     46284    
unix  3      [ ]         STREAM     CONNECTED     43714    
unix  3      [ ]         STREAM     CONNECTED     44061    
unix  3      [ ]         STREAM     CONNECTED     36544    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     37304    
unix  3      [ ]         STREAM     CONNECTED     34452    
unix  3      [ ]         STREAM     CONNECTED     555404   
unix  2      [ ]         DGRAM                    36315    
unix  3      [ ]         STREAM     CONNECTED     31486    
unix  3      [ ]         STREAM     CONNECTED     29494    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     28351    
unix  3      [ ]         STREAM     CONNECTED     560510   
unix  3      [ ]         STREAM     CONNECTED     561272   
unix  3      [ ]         STREAM     CONNECTED     243333   /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     235698   
unix  3      [ ]         STREAM     CONNECTED     230794   
unix  3      [ ]         STREAM     CONNECTED     50862    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     27915    
unix  3      [ ]         STREAM     CONNECTED     577478   /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     565744   @/tmp/.X11-unix/X2
unix  3      [ ]         STREAM     CONNECTED     562540   /run/user/1002/bus
unix  3      [ ]         STREAM     CONNECTED     495118   
unix  3      [ ]         STREAM     CONNECTED     231582   
unix  3      [ ]         STREAM     CONNECTED     38836    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     40160    
unix  3      [ ]         STREAM     CONNECTED     30530    
unix  3      [ ]         STREAM     CONNECTED     508233   
unix  3      [ ]         STREAM     CONNECTED     222825   
unix  3      [ ]         STREAM     CONNECTED     46307    
unix  3      [ ]         STREAM     CONNECTED     43682    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     36732    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     38214    /run/systemd/journal/stdout
unix  2      [ ]         DGRAM                    33808    
unix  3      [ ]         DGRAM                    553049   
unix  2      [ ]         DGRAM                    490931   
unix  3      [ ]         STREAM     CONNECTED     248868   
unix  3      [ ]         STREAM     CONNECTED     233780   
unix  3      [ ]         STREAM     CONNECTED     230797   
unix  2      [ ]         STREAM                   39902    
unix  3      [ ]         STREAM     CONNECTED     38825    /run/systemd/journal/stdout
unix  2      [ ]         DGRAM                    37728    
unix  3      [ ]         STREAM     CONNECTED     31398    
unix  3      [ ]         STREAM     CONNECTED     28281    
unix  2      [ ]         DGRAM                    561286   
unix  3      [ ]         STREAM     CONNECTED     235684   
unix  3      [ ]         STREAM     CONNECTED     230788   
unix  3      [ ]         STREAM     CONNECTED     49011    
unix  3      [ ]         STREAM     CONNECTED     571584   @/tmp/.ICE-unix/41896
unix  3      [ ]         STREAM     CONNECTED     568543   @/tmp/dbus-Bock7nq9xE
unix  3      [ ]         STREAM     CONNECTED     562538   @/tmp/dbus-Bock7nq9xE
unix  3      [ ]         STREAM     CONNECTED     555140   
unix  3      [ ]         STREAM     CONNECTED     253560   
unix  3      [ ]         STREAM     CONNECTED     36726    
unix  3      [ ]         STREAM     CONNECTED     40209    
unix  3      [ ]         STREAM     CONNECTED     36501    /run/user/1000/bus
unix  3      [ ]         DGRAM                    33222    
unix  3      [ ]         STREAM     CONNECTED     30529    
unix  3      [ ]         STREAM     CONNECTED     29607    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     544590   
unix  3      [ ]         STREAM     CONNECTED     510175   
unix  3      [ ]         STREAM     CONNECTED     46278    
unix  3      [ ]         STREAM     CONNECTED     41825    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     38829    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     37299    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     34451    
unix  3      [ ]         STREAM     CONNECTED     553813   /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     532965   
unix  3      [ ]         STREAM     CONNECTED     234934   
unix  3      [ ]         SEQPACKET  CONNECTED     230747   
unix  3      [ ]         STREAM     CONNECTED     41375    
unix  3      [ ]         STREAM     CONNECTED     39522    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     31433    
unix  3      [ ]         STREAM     CONNECTED     559934   /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     561263   @/tmp/.X11-unix/X2
unix  3      [ ]         STREAM     CONNECTED     552058   /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     562544   /run/user/1002/bus
unix  3      [ ]         STREAM     CONNECTED     559585   @/home/suryavardhanvarma/.cache/ibus/dbus-Ckxf1M5w
unix  3      [ ]         STREAM     CONNECTED     533946   
unix  3      [ ]         STREAM     CONNECTED     534583   
unix  3      [ ]         STREAM     CONNECTED     253558   
unix  3      [ ]         STREAM     CONNECTED     231578   
unix  3      [ ]         STREAM     CONNECTED     36727    
unix  3      [ ]         STREAM     CONNECTED     40060    
unix  3      [ ]         STREAM     CONNECTED     508235   
unix  3      [ ]         STREAM     CONNECTED     505707   
unix  3      [ ]         STREAM     CONNECTED     154644   
unix  2      [ ]         DGRAM                    46359    
unix  3      [ ]         STREAM     CONNECTED     41878    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     41101    
unix  3      [ ]         STREAM     CONNECTED     37305    @/tmp/dbus-3qGaqmhClw
unix  3      [ ]         STREAM     CONNECTED     35902    /run/systemd/journal/stdout
